gene	pip
ANXA4	0.150333333333333
LOC107985770	0
GMCL1	0
SNRNP27	0
MXD1	0
PCBP1-AS1	0
LINC01816	0
C2orf42	0
TIA1	0
PCYOX1	0
SNRPG	0
FAM136A	0
TGFA	0
TGFA-IT1	0
ADD2	0
FIGLA	0
CLEC4F	0
CD207	0
LINC01143	0
VAX2	0
ATP6V1B1	0
ATP6V1B1-AS1	0
ANKRD53	0
TEX261	0
OR7E91P	0
NAGK	0
MCEE	0.028
MPHOSPH10	0
PAIP2B	0
ZNF638	0
DYSF	0
CYP26B1	0
EXOC6B	0.0503333333333333
SPR	0
EMX1	0
SFXN5	0
RAB11FIP5	0
NOTO	0
SMYD5	0
PRADC1	0.000333333333333333
CCT7	0.0186666666666667
FBXO41	0
ALMS1	0
ALMS1-IT1	0
ALMS1P1	0
TPRKB	0
DUSP11	0
C2orf78	0
STAMBP	0
ACTG2	0.00616666666666667
DGUOK	0
DGUOK-AS1	0.00716666666666667
TET3	0
BOLA3	0
MOB1A	0
MTHFD2	0.1085
SLC4A5	0
DCTN1	0
C2orf81	0
WDR54	0
RTKN	0
MOGS	0
CCDC142	0
TTC31	0.0558333333333333
LBX2	0
DQX1	0
LOXL3	0
M1AP	0
SEMA4F	0
HK2	0
LINC01291	0.0171666666666667
POLE4	0.00433333333333333
TACR1	0.0576666666666667
EVA1A	0
LOC101927884	0
MRPL19	0
GCFC2	0
LRRTM4	0.0156666666666667
LRRTM4-AS1	0.0883333333333333
LOC101927967	0
LOC105374820	0.00233333333333333
REG3G	0
REG1B	0
REG1A	0.00766666666666667
REG1CP	0.037
REG3A	0
CTNNA2-AS1	0
CTNNA2	0
LINC01815	0
DHFRP3	0
SUCLG1	0
DNAH6	0
TRABD2A	0.051
KCMF1	0.00383333333333333
LINC01964	0.097
TCF7L1	0
LOC102724579	0
TGOLN2	0
RETSAT	0.0328333333333333
ELMOD3	0
CAPG	0
SH2D6	0
MAT2A	0
GGCX	0.221333333333333
VAMP8	0.0748333333333333
VAMP5	0
C2orf68	0
USP39	0
SFTPB	0
GNLY	0
ATOH8	0
LOC284950	0
ST3GAL5	0
POLR1A	0
PTCD3	0
IMMT	0
MRPL35	0
REEP1	0
KDM3A	0
RNF103-CHMP3	0
RMND5A	0
CD8A	0
CD8B	0.0123333333333333
ANAPC1P1	0
ANAPC1P2	0
CYTOR	0
ANAPC1P4	0
RGPD1	0
KRCC1	0.000833333333333333
SMYD1	0
FABP1	0.048
THNSL2	0
FOXI3	0
TEX37	0
LOC101928371	0
EIF2AK3	0
RPIA	0.126833333333333
ANKRD36BP2	0
GGT8P	0
FAM95A	0.0126666666666667
ANKRD20A8P	0.114666666666667
LOC442028	0.0708333333333333
MAL	0
MRPS5	0
ZNF514	0
ZNF2	0.00866666666666667
PROM2	0
KCNIP3	0
FAHD2A	0
TRIM43B	0
LINC00342	0
ANKRD36C	0
FAHD2CP	0
GPAT2	0
ADRA2B	0
ASTL	0
DUSP2	0
STARD7	0
STARD7-AS1	0
TMEM127	0
CIAO1	0
SNRNP200	0
ITPRIPL1	0
NCAPH	0
NEURL3	0
LOC105373496	0
ARID5A	0
KANSL3	0
FER1L5	0
LMAN2L	0
CNNM4	0.0431666666666667
CNNM3-DT	0
CNNM3	0
ANKRD39	0
SEMA4C	0
FAM178B	0
LOC101927053	0
FAHD2B	0
ANKRD36	0
LOC100506076	0
ANKRD36B	0
ACTR1B	0
C2orf92	0
ZAP70	0
TMEM131	0.1115
VWA3B	0
CNGA3	0
INPP4A	0
COA5	0
UNC50	0
MGAT4A	0
LINC02611	0
CRACDL	0
TSGA10	0
LIPT1	0.0803333333333333
MITD1	0.0765
MRPL30	0
LYG2	0
LYG1	0
TXNDC9	0.0106666666666667
EIF5B	0
REV1	0
AFF3	0
LINC01104	0
LONRF2	0
CHST10	0
NMS	0
PDCL3	0
LINC01849	0
NPAS2	0
NPAS2-AS1	0
TBC1D8	0
CNOT11	0
RNF149	0
CREG2	0
RFX8	0
MAP4K4	0
IL1R2	0.0613333333333333
IL1R1	0
IL1RL2	0
IL1RL1	0
IL18R1	0
IL18RAP	0.0138333333333333
SLC9A4	0
SLC9A2	0
MFSD9	0
TMEM182	0.0275
LINC01796	0
LINC01935	0.031
LOC100287010	0
LINC01831	0
LINC01102	0
LINC01114	0
PANTR1	0.0645
LINC01159	0
MRPS9-AS2	0
MRPS9	0
MRPS9-AS1	0.00916666666666667
TGFBRAP1	0
C2orf49	0
FHL2	0.044
LOC285000	0
NCK2	0
ECRG4	0
UXS1	0
ANAPC1P6	0
PLGLA	0.1035
RGPD3	0
CD8B2	0
ST6GAL2	0
MIR548AU	0
LINC01886	0.0501666666666667
GACAT1	0
RGPD4-AS1	0
RGPD4	0
SLC5A7	0
LINC01594	0
SULT1C3	0
SULT1C2	0
SULT1C2P1	0
SULT1C4	0.0818333333333333
GCC2	0.143
GCC2-AS1	0
LIMS1	0
RANBP2	0
CCDC138	0
EDAR	0.0106666666666667
SH3RF3-AS1	0
SH3RF3	0
SEPTIN10	0
RGPD6	0.108666666666667
LIMS3-LOC440895	0
LINC01123	0.0491666666666667
MALL	0
NPHP1	0
LOC100507334	0
BUB1	0
ACOXL	0
ACOXL-AS1	0
BCL2L11	0
MIR4435-2HG	0
ANAPC1	0
MERTK	0
TMEM87B	0
FBLN7	0
ZC3H8	0.0281666666666667
ZC3H6	0
TTL	0.0118333333333333
POLR1B	0
CHCHD5	0
FLJ42351	0
SLC20A1	0
NT5DC4	0
CKAP2L	0
IL1A	0
IL37	0
IL36G	0
IL36B	0
IL36RN	0
IL1F10	0
IL1RN	0
PSD4	0.122833333333333
PAX8	0
PAX8-AS1	0
CBWD2	0.0173333333333333
PGM5P3-AS1	0
PGM5P4	0.0703333333333333
WASH2P	0
DDX11L2	0
RPL23AP7	0
RABL2A	0
SLC35F5	0
ACTR3-AS1	0.0361666666666667
ACTR3	0
LINC01191	0
DPP10	0
DPP10-AS3	0
DPP10-AS1	0.015
DDX18	0
LOC107985939	0
CCDC93	0.0536666666666667
INSIG2	0
THORLNC	0
MARCO	0.1175
C1QL2	0.0236666666666667
STEAP3	0
STEAP3-AS1	0
C2orf76	0.0611666666666667
DBI	0
TMEM37	0.0595
SCTR	0
SCTR-AS1	0
CFAP221	0
PTPN4	0
EPB41L5	0
TMEM185B	0
RALB	0.0748333333333333
INHBB	0
LINC01101	0
GLI2	0.032
TFCP2L1	0
CLASP1	0.0541666666666667
NIFK-AS1	0
NIFK	0.00183333333333333
TSN	0
LINC01826	0
LOC107985820	0.049
CNTNAP5	0
LINC01941	0.0218333333333333
GYPC	0
TEX51	0
BIN1	0
CYP27C1	0
ERCC3	0
MAP3K2	0
PROC	0
IWS1	0.053
MYO7B	0
LOC105373609	0.0853333333333333
LIMS2	0
WDR33	0
POLR2D	0
AMMECR1L	0.341
SAP130	0
UGGT1	0
HS6ST1	0
LOC101927881	0
LINC01854	0.0266666666666667
LINC02572	0
LINC01856	0
RAB6C-AS1	0
FAR2P1	0
POTEF	0
MED15P9	0
CCDC74B	0
SMPD4	0
MZT2B	0
TUBA3E	0.0371666666666667
CCDC115	0
IMP4	0.0556666666666667
PTPN18	0
FAR2P2	0
CYP4F62P	0
POTEI	0
CFC1B	0
POTEJ	0
GPR148	0
AMER3	0
ARHGEF4	0
FAM168B	0
PLEKHB2	0
POTEE	0
LOC440910	0
LINC01120	0
NOC2LP2	0
TUBA3D	0
MZT2A	0
SMPD4BP	0
CCDC74A	0
POTEKP	0
LINC01087	0
C2orf27A	0
CDRT15P3	0
LINC01945	0.0445
ANKRD30BL	0
ZNF806	0
GPR39	0
LYPD1	0
NCKAP5	0
NCKAP5-AS1	0
NCKAP5-AS2	0
MGAT5	0
TMEM163	0
ACMSD	0
CCNT2-AS1	0
CCNT2	0
MAP3K19	0
RAB3GAP1	0
ZRANB3	0.0155
R3HDM1	0.0231666666666667
LOC107985946	0
UBXN4	0
LCT	0
MCM6	0
DARS1	0
DARS-AS1	0.0336666666666667
CXCR4	0
THSD7B	0
LOC101928273	0
HNMT	0.0388333333333333
LINC01832	0
SPOPL	0
NXPH2	0
LRP1B	0
KYNU	0
ARHGAP15	0
LOC101928386	0.016
GTDC1	0
ZEB2	0
LINC01412	0
TEX41	0
PABPC1P2	0
ACVR2A	0.034
ORC4	0
MBD5	0
EPC2	0
KIF5C	0
LYPD6B	0
LYPD6	0
MMADHC	0
MMADHC-DT	0
LINC01931	0.034
LINC01817	0
RND3	0
LINC01920	0
LINC02612	0
RBM43	0
NMI	0
LOC101929319	0
TNFAIP6	0
RIF1	0
NEB	0
ARL5A	0
CACNB4	0
STAM2	0
FMNL2	0
PRPF40A	0.099
ARL6IP6	0
RPRM	0
GALNT13	0
LOC100144595	0
KCNJ3	0.00383333333333333
LINC01876	0
NR4A2	0
GPD2	0
GALNT5	0
ERMN	0
CYTIP	0.016
ACVR1C	0
ACVR1	0.173833333333333
UPP2	0
CCDC148-AS1	0
CCDC148	0
PKP4	0
PKP4-AS1	0.00716666666666667
DAPL1	0
TANC1	0
WDSUB1	0
BAZ2B	0.00416666666666667
LOC643072	0
MARCHF7	0.0168333333333333
LY75-CD302	0.00716666666666667
PLA2R1	0
ITGB6	0.07
LINC02478	0
RBMS1	0
TANK	0
LOC101929512	0
LINC01806	0
PSMD14	0
TBR1	0.167
AHCTF1P1	0
SLC4A10	0.0405
DPP4	0
DPP4-DT	0.00533333333333333
LOC101929532	0
FAP	0.00816666666666667
IFIH1	0
GCA	0
KCNH7	0
KCNH7-AS1	0.0438333333333333
FIGN	0
GRB14	0
COBLL1	0
LOC101929633	0
SLC38A11	0
SCN3A	0
SCN2A	0
CSRNP3	0
GALNT3	0.0393333333333333
LOC100506124	0
TTC21B	0.0208333333333333
TTC21B-AS1	0
LOC102724058	0
SCN1A	0
SCN1A-AS1	0
SCN9A	0
SCN7A	0
XIRP2	0.108666666666667
XIRP2-AS1	0
B3GALT1	0
B3GALT1-AS1	0
STK39	0
CERS6	0
CERS6-AS1	0.298
NOSTRIN	0
SPC25	0
G6PC2	0
ABCB11	0
DHRS9	0
LRP2	0
BBS5	0
KLHL41	0.165666666666667
FASTKD1	0
PPIG	0
CCDC173	0.0295
PHOSPHO2-KLHL23	0.0786666666666667
SSB	0
METTL5	0.0823333333333333
UBR3	0
MYO3B	0
MYO3B-AS1	0
LOC101926913	0
ERICH2	5e-04
GAD1	0
GORASP2	0
TLK1	0
METTL8	0
DCAF17	0
CYBRD1	0
DYNC1I2	0.159833333333333
SLC25A12	0.0473333333333333
HAT1	0
METAP1D	0
DLX1	0
DLX2	0
DLX2-DT	0
ITGA6	0
ITGA6-AS1	0
PDK1	0
RAPGEF4-AS1	0
RAPGEF4	0
MAP3K20	0
MAP3K20-AS1	0
CDCA7	0.107833333333333
SP3	0
LINC01960	0
OLA1	0
LINC01305	0.00533333333333333
SP9	0
CIR1	0.0256666666666667
SCRN3	0
GPR155	0.0223333333333333
WIPF1	0
CHRNA1	0
CHN1	0
ATF2	0
ATP5MC3	0
LNPK	0
HOXD12	0
HOXD10	0
HOXD-AS2	0
HOXD3	0
HAGLR	0
MTX2	0
LINC01116	0
LINC01117	0
HNRNPA3	0
NFE2L2	0
LOC100130691	0
AGPS	0
TTC30A	0
PDE11A	0
PDE11A-AS1	0
RBM45	0
OSBPL6	0
CHROMR	0
PRKRA	0
PJVK	0
FKBP7	0
PLEKHA3	0
TTN-AS1	0
TTN	0
CCDC141	0
SESTD1	0
ZNF385B	0
CWC22	0
SCHLAP1	0
UBE2E3	0
LINC01934	0
ITGA4	0
CERKL	0
NEUROD1	0
ITPRID2	0
PPP1R1C	0
PDE1A	0
DNAJC10	0
FRZB	0
NCKAP1	0
DUSP19	0
NUP35	0
ZNF804A	0
FSIP2-AS2	0
FSIP2	0
FSIP2-AS1	0
LINC01473	0
ZC3H15	0
ITGAV	0
FAM171B	0
ZSWIM2	0
CALCRL	0
TFPI	0
LINC01090	0
GULP1	0
DIRC1	0
COL3A1	0
COL5A2	0
WDR75	0
SLC40A1	0
ANKAR	0
OSGEPL1	0
OSGEPL1-AS1	0
ORMDL1	0
PMS1	0
MSTN	0.0425
C2orf88	0
HIBCH	0
INPP1	0
MFSD6	0
NEMP2	0
NAB1	0
GLS	0
STAT1	0
LOC105373805	0
STAT4	0
MYO1B	0.064
NABP1	0
NABP1-OT1	0
LOC729254	0
CAVIN2	0
TMEFF2	0
PCGEM1	0
LINC01821	0
LINC01790	0
SLC39A10	0
DNAH7	0
STK17B	0
HECW2	0
HECW2-AS1	0
CCDC150	0
LOC100130452	0
GTF3C3	0
PGAP1	0
ANKRD44	0
ANKRD44-IT1	0
SF3B1	0
HSPD1	0
RFTN2	0
BOLL	0
PLCL1	0.105333333333333
LINC01923	0
SATB2	0.0178333333333333
LINC01877	0
FTCDNL1	0.00333333333333333
C2orf69	0
TYW5	0
SPATS2L	0
KCTD18	0
SGO2	0.018
AOX1	0
AOX3P-AOX2P	0.0428333333333333
LINC01792	0
BZW1-AS1	0
BZW1	0
CLK1	0
PPIL3	0
NIF3L1	0
ORC2	0
FAM126B	0
NDUFB3	0
CFLAR	0
CFLAR-AS1	0
CASP10	0
CASP8	0
FLACC1	0
TRAK2	0
STRADB	0.0035
C2CD6	0
TMEM237	0.0876666666666667
MPP4	0
ALS2	0.0403333333333333
CDK15	0
FZD7	0
KIAA2012	0
KIAA2012-AS1	0
SUMO1	0
NOP58	0
BMPR2	0
FAM117B	0
ICA1L	0
WDR12	0.0425
CARF	0
NBEAL1	0
CYP20A1	0
ABI2	0
RAPH1	0
CD28	0
ICOS	0
PARD3B	0
NRP2	0
INO80D	0
NDUFS1	0
GPR1	0.00566666666666667
GPR1-AS	0
ZDBF2	0
ADAM23	0
FAM237A	0
DYTN	0
MDH1B	0
FASTKD2	0
CPO	0
KLF7	0
MYOSLID-AS1	0
LINC01802	0.0108333333333333
CREB1	0
METTL21A	0
LINC01857	0
CCNYL1	0
FZD5	0
PLEKHM3	0
LOC100507443	0
C2orf80	0
IDH1	0
IDH1-AS1	0
PIKFYVE	0
PTH2R	0
LOC101927960	0.164
MAP2	0
UNC80	0
RPE	0
KANSL1L	0
KANSL1L-AS1	0
ACADL	0
MYL1	0
LANCL1-AS1	0
CPS1	0
ERBB4	0
LINC01878	0
IKZF2	0
LINC01953	0
SPAG16-DT	0
SPAG16	0
VWC2L	0
VWC2L-IT1	0
BARD1	0.00783333333333333
SNHG31	0.0123333333333333
ABCA12	0
ATIC	0
FN1	0
LOC102724849	0
LINC00607	0.148333333333333
MREG	0
PECR	0
TMEM169	0
XRCC5	0
LINC01963	0.027
MARCHF4	0.1055
SMARCAL1	0
RPL37A	0.0025
LINC01280	0
IGFBP2	0
IGFBP5	0
LOC105373876	0
LINC01921	0
DIRC3	0
TNS1	0.0926666666666667
TNS1-AS1	0
CXCR2P1	0.115833333333333
RUFY4	0
CXCR2	0.0155
CXCR1	0.0333333333333333
ARPC2	0
AAMP	0
PNKD	0
CATIP-AS2	0.0925
CATIP	0
SLC11A1	0
CTDSP1	0
VIL1	0
USP37	0
CNOT9	0
PLCD4	0.0331666666666667
ZNF142	0
RNF25	0
STK36	0.019
TTLL4	0
CYP27A1	0
PRKAG3	0
WNT6	0
WNT10A	0
LINC01494	0
CDK5R2	0
FEV	0
CRYBA2	0
LOC100129175	0
CFAP65	0
NHEJ1	0
CNPPD1	0
RETREG2	0
ZFAND2B	0
ABCB6	0
ATG9A	0
ANKZF1	0
GLB1L	0
STK16	0
TUBA4B	0.000166666666666667
DNAJB2	0
PTPRN	0
RESP18	0
DNPEP	0
DES	0.0428333333333333
SPEG	0
GMPPA	0
ASIC4	0
CHPF	0.0716666666666667
TMEM198	0.138333333333333
OBSL1	0
INHA	0
STK11IP	0
SLC4A3	0
EPHA4	0
PAX3	0
CCDC140	0
CT75	0
SGPP2	0
FARSB	0
MOGAT1	0
ACSL3	0
SCG2	0.126666666666667
AP1S3	0
WDFY1	0
MRPL44	0.0693333333333333
SERPINE2	0
FAM124B	0
CUL3	0
DOCK10	0.0883333333333333
NYAP2	0
LOC646736	0
IRS1	0.0856666666666667
RHBDD1	0.026
COL4A4	0
COL4A3	0.1595
MFF-DT	0
MFF	0.1195
TM4SF20	0
AGFG1	0
C2orf83	0
LOC729968	0
SLC19A3	0
CCL20	0.0456666666666667
DAW1	0.004
SPHKAP	0
LINC01807	0
PID1	0
DNER	0
TRIP12	0
FBXO36	0
SLC16A14	0
SP110	0
SP140	0
SP140L	0
SP100	0
LINC01907	0
CAB39	0
ITM2C	0
GCSIR	0.0553333333333333
GPR55	0
SPATA3-AS1	0
SPATA3	0
C2orf72	0.069
PSMD1	0
ARMC9	0
B3GNT7	0.0236666666666667
NCL	0
LINC00471	0.0365
NMUR1	0
TEX44	0
PTMA	0
PDE6D	0
COPS7B	0
NPPC	0.0035
DIS3L2	0
ALPP	0
ECEL1P2	0
ALPG	0
ALPI	0
ECEL1	0
CHRND	0
CHRNG	0
EIF4E2	0
EFHD1	0.0198333333333333
GIGYF2	0
SNORC	0
NGEF	0
LOC101928881	0
NEU2	0
INPP5D	5e-04
ATG16L1	0.0996666666666667
SAG	0.189
DGKD	0
USP40	0
UGT1A8	0
UGT1A4	0
MROH2A	0
HJURP	0
MSL3P1	0
TRPM8	0
SPP2	0
LINC01891	0
LINC01173	0
SH3BP4	0
AGAP1	0
GBX2	0
ASB18	0
IQCA1	0
ACKR3	0
LOC93463	0.376
COPS8	0
COL6A3	0
MLPH	0
RAB17	0
LRRFIP1	0.0363333333333333
RBM44	0
RAMP1	0
UBE2F-SCLY	0
ESPNL	0
KLHL30	0
ERFE	0
ILKAP	0
LINC02610	0
TARDBPP3	0.089
HES6	0
PER2	0
TRAF3IP1	0
ASB1	0
LINC01107	0
LOC100287387	0
TWIST2	0
LINC01940	0.0368333333333333
HDAC4	0
MGC16025	0
LOC150935	0
MIR4786	0
NDUFA10	0.013
OR6B2	0
OR6B3	0
COPS9	0
OTOS	0
GPC1	0
LOC100130449	0
ANKMY1	0
DUSP28	0.0246666666666667
RNPEPL1	0
CAPN10	0
GPR35	0.003
AQP12B	0.110666666666667
LOC285191	0
AQP12A	0
KIF1A	0
AGXT	0
MAB21L4	0
CROCC2	0
UICLM	0
SNED1	0.0665
MTERF4	0
PASK	0
PPP1R7	0
ANO7	0.0276666666666667
HDLBP	0.137666666666667
LOC101927509	0
SEPTIN2	0.0131666666666667
FARP2	0
STK25	0.0595
BOK-AS1	0
BOK	0
THAP4	0
ATG4B	0
DTYMK	0
ING5	0
D2HGDH	0
GAL3ST2	0
NEU4	0.0201666666666667
PDCD1	0
RTP5	0
LINC01237	0.350666666666667
LOC285097	0
LINC01880	0
LINC01881	0
